participant_id,race_2,race_4,race_5,race_7,race_8,race_1,race_10,race_10_text,sexual_orientation_1,sexual_orientation_2,sexual_orientation_3,sexual_orientation_4,sexual_orientation_5,sexual_orientation_6,sexual_orientation_7,sexual_orientation_8,sexual_orientation_8_text,gender_identity_1,gender_identity_2,gender_identity_3,gender_identity_4,gender_identity_5,gender_identity_6,gender_identity_7,gender_identity_8,gender_identity_9,gender_identity_10,gender_identity_10_text,saab,out_hs,out_hs_3_text,certain_hs,certain_hs_5_text,demographics_hs_1,demographics_hs_2,demographics_hs_3,demographics_hs_4,demographics_hs_8,demographics_hs_8_text,demographics_state_54,demographics_state_4,demographics_state_5,demographics_state_6,demographics_state_7,demographics_state_8,demographics_state_9,demographics_state_10,demographics_state_53,demographics_state_11,demographics_state_12,demographics_state_13,demographics_state_14,demographics_state_15,demographics_state_16,demographics_state_17,demographics_state_18,demographics_state_19,demographics_state_20,demographics_state_21,demographics_state_22,demographics_state_23,demographics_state_24,demographics_state_25,demographics_state_26,demographics_state_27,demographics_state_28,demographics_state_29,demographics_state_30,demographics_state_31,demographics_state_32,demographics_state_33,demographics_state_34,demographics_state_35,demographics_state_36,demographics_state_37,demographics_state_38,demographics_state_39,demographics_state_40,demographics_state_41,demographics_state_42,demographics_state_43,demographics_state_44,demographics_state_45,demographics_state_46,demographics_state_47,demographics_state_48,demographics_state_49,demographics_state_50,demographics_state_51,demographics_state_52,demograpics_grad_yr,commitment_check,class_content_1,class_content_2,class_content_3,class_content_4,class_content_5,class_content_rep_1,class_content_rep_2,class_content_rep_3,class_content_rep_4,class_content_rep_5,gender_in_health_ed_1,gender_in_health_ed_2,gender_in_health_ed_3,gender_in_health_ed_4,gender_in_health_ed_5,gender_in_health_ed_6,gender_in_health_ed_7,gender_in_health_ed_8,gender_in_health_ed_9,gender_in_health_ed_10,lgbtq_support_1,lgbtq_support_2,policies_disc_1,policies_disc_2,policies_disc_3,policies_disc_4,policies_disc_5,policies_disc_6,policies_disc_7,policies_disc_8,policies_inc_1,policies_inc_2,policies_inc_3,policies_inc_4,policies_inc_5,policies_inc_6,bathrooms_available,bathrooms_accessible,attention_check_2,policies_practice_1,policies_practice_2,policies_practice_3,victimization_mis_1,victimization_mis_2,victimization_mis_3,victimization_mis_4,verbal_vic_1,verbal_vic_2,verbal_vic_3,victimization_out_1,victimization_out_2,victimization_ind_1,victimization_ind_2,victimization_ind_3,lgbtq_faculty_1,lgbtq_faculty_2,lgbtq_faculty_att,lgbtq_community_1,lgbtq_community_2,lgbtq_community_3,lgbtq_community_4,lgbtq_community_5,lgbtq_community_6,lgbtq_community_7,absenteeism,accepted,safe,unsafe,missed_classes,discrimination_1,discrimination_2,discrimination_3,depression_1,depression_2,depression_3,depression_4,depression_5,depression_6,depression_7,depression_8,anxiety_1,anxiety_2,anxiety_3,anxiety_4,anxiety_5,anxiety_6,anxiety_7,anxiety_8,teacher_inclus_1,teacher_inclus_2,teacher_inclus_3,teacher_inclus_4,teacher_inclus_5,teacher_inclus_6,teacher_inclus_7,teacher_inclus_8,submission_id,status,started_at,completed_at,reviewed_at,archived_at,time_taken,completion_code,total_approvals,cisgender_and_transgender,gender,gender_identity_non_binary_only,age,sex,ethnicity_simplified,country_of_birth,country_of_residence,nationality,language,student_status,employment_status,custom_study_tncs_accepted_at
6115876c2cec0c96c418f906,0,0,0,0,0,1,0,-99,0,1,0,0,1,0,0,0,-99,0,0,0,0,0,1,0,0,1,0,-99,2,2,-99,2,-99,1,0,0,0,1,Online School through a college,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019,2,6,4,1,4,4,1,1,1,1,1,7,7,3,4,1,7,4,1,4,4,1,2,1,4,-99,4,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,2,NA,4,6,3,2,3,3,-99,-99,5,1,-99,-90,-90,1,1,1,-99,-99,1,-99,-99,-99,2,-99,-99,-99,5,3,4,1,1,2,4,4,4,4,3,3,4,4,4,1,2,4,4,4,4,4,4,4,5,3,6,4,2,5,4,5,65b48f7ddeced84c355b039f,APPROVED,2024-01-27T05:07:13.291000Z,2024-01-27T05:16:26.513000Z,2024-02-05T06:03:50.805000Z,2024-01-27T05:16:27.022683Z,554,C1N2QK3R,699,NA,Non-binary (would like to give more detail),"Agender, Questioning/ unsure, Genderless",22,Female,White,United States,United States,United States,English,No,Part-Time,Not Applicable
582009dd87f6b90001f13e40,0,0,0,0,0,1,0,-99,0,1,0,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,1,-99,1,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2,1,1,1,6,1,1,1,1,1,1,7,7,1,1,1,7,7,1,1,1,1,6,1,5,5,4,1,1,-99,-99,1,1,1,1,1,1,2,NA,4,1,5,5,4,4,4,4,7,1,6,1,5,1,1,5,3,3,1,5,5,5,1,5,5,3,4,2,3,1,1,2,5,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,6,2,2,6,5,6,65b49ac403587ccea5f09339,APPROVED,2024-01-27T05:55:21.743000Z,2024-01-27T06:02:07.190000Z,2024-02-05T06:01:01.294000Z,2024-01-27T06:02:07.586976Z,406,C1N2QK3R,680,Yes,Man (including Trans Male/Trans Man),NA,25,Female,White,United States,United States,United States,English,No,Part-Time,Not Applicable
61145756ce87dfb4f4456fe6,0,0,1,0,1,0,0,-99,1,0,0,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,1,-99,1,-99,1,0,0,0,0,-99,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,4,5,2,4,1,1,5,3,6,5,2,6,1,2,5,2,3,2,1,5,4,5,1,5,5,4,1,4,5,3,5,4,5,5,5,5,1,2,4,5,7,6,3,3,4,3,6,2,4,3,3,5,2,7,2,2,1,1,1,1,1,1,2,1,4,4,4,1,1,4,2,6,2,2,4,4,4,1,2,2,4,3,4,3,4,5,5,3,4,3,5,6,3,6,6,7,65b4b876dd124724c2a51251,APPROVED,2024-01-27T08:02:01.940000Z,2024-01-27T08:14:19.713000Z,2024-02-05T06:02:01.003000Z,2024-01-27T08:14:20.176709Z,738,C6S5ZK79,548,Yes,Man (including Trans Male/Trans Man),NA,23,Female,Mixed,United States,United States,United States,English,Yes,Part-Time,Not Applicable
65b2d48464a6cd2bfe4df459,0,0,1,0,0,0,0,-99,0,1,0,0,1,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,-99,2,2,-99,4,-99,0,1,1,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,6,7,4,4,7,1,1,1,1,1,6,7,7,6,1,7,7,1,7,1,1,4,4,4,-99,4,-99,-99,-99,-99,1,1,1,1,1,1,2,NA,4,1,1,1,-99,-99,-99,-99,5,-99,-99,5,5,-90,-90,7,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,5,1,1,5,4,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,2,1,6,1,2,3,1,1,65b4b29a36dabb485fa78877,APPROVED,2024-01-27T07:37:02.424000Z,2024-01-27T08:14:24.858000Z,2024-02-05T06:04:04.218000Z,2024-01-27T08:14:25.390184Z,2243,C1N2QK3R,2,NA,Non-binary (would like to give more detail),Gender queer,23,Female,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking),Not Applicable
611426ee0ba8afe2dd686c6e,0,0,0,0,0,1,0,-99,1,0,0,1,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,-99,2,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2,4,4,2,2,3,4,4,4,4,4,5,5,3,2,2,4,5,3,5,4,3,3,1,5,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,NA,4,-99,5,-99,-99,-99,-99,-99,5,1,1,-90,-90,4,1,1,2,2,1,2,2,-99,-99,-99,-99,-99,2,3,3,1,1,3,2,4,4,4,4,3,3,4,4,1,3,5,5,3,4,5,5,3,4,2,5,4,3,3,2,5,65b4cabf2bc5f2581767535d,APPROVED,2024-01-27T09:20:06.869000Z,2024-01-27T09:30:30.601000Z,2024-02-05T06:04:16.116000Z,2024-01-27T09:30:31.115336Z,624,C1N2QK3R,614,NA,Non-binary (would like to give more detail),Non-binary,24,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
5ed586e76d5ca91174686894,1,0,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,-99,2,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2,7,7,1,7,7,1,1,1,1,1,7,7,7,7,1,7,7,1,7,1,1,5,4,5,-99,4,-99,-99,-99,-99,2,1,1,1,3,1,2,NA,4,1,1,1,4,5,5,5,7,7,7,5,5,7,2,7,2,4,1,2,4,2,3,4,-99,5,3,2,1,2,2,1,4,1,4,4,4,4,4,3,2,3,3,3,4,3,3,4,4,4,2,2,5,1,7,7,4,4,65b505089e425a9f4289b289,APPROVED,2024-01-27T13:28:46.958000Z,2024-01-27T13:35:10.962000Z,2024-02-05T06:04:27.179000Z,2024-01-27T13:35:11.412512Z,385,C1N2QK3R,1091,NA,Non-binary (would like to give more detail),"Non-binary, Gender queer, Gender fluid",27,Female,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
65b50fa832c828a13f2aa884,0,0,0,0,0,1,0,-99,1,0,0,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,1,-99,1,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2,2,3,1,3,4,2,2,5,2,2,5,6,1,1,5,1,1,1,2,3,1,3,1,5,-99,4,-99,-99,-99,-99,5,5,-99,-99,-99,5,2,NA,4,7,6,6,3,2,3,2,7,3,7,-90,4,2,2,6,2,-99,1,2,2,2,1,-99,-99,1,3,4,4,1,1,2,2,6,2,2,1,3,3,3,2,1,1,1,1,1,1,1,1,1,6,2,7,6,2,7,5,7,65b5361a96e573cddc0ae452,APPROVED,2024-01-27T16:58:05.690000Z,2024-01-27T17:05:50.418000Z,2024-02-05T06:02:28.673000Z,2024-01-27T17:05:51.055682Z,465,C1N2QK3R,1,Yes,Man (including Trans Male/Trans Man),NA,18,Male,White,United States,United States,United States,English,Yes,Other,Not Applicable
5ff0a8832f5671f96de3474c,1,0,0,0,1,0,0,-99,0,1,0,0,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,-99,2,1,-99,2,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,5,6,6,3,2,2,2,2,4,3,6,7,1,6,1,6,6,2,2,2,5,4,1,1,4,4,1,4,1,4,3,3,2,2,-99,-99,2,NA,4,6,6,5,5,5,5,5,6,5,7,5,4,7,-90,5,4,4,1,2,2,2,3,6,-99,5,4,3,3,2,3,3,5,4,3,3,3,3,3,3,3,3,4,5,5,4,5,5,5,5,5,3,6,4,4,5,5,5,65b5521293bb59761c0035b0,APPROVED,2024-01-27T18:57:26.701000Z,2024-01-27T19:04:15.353000Z,2024-02-05T06:04:37.480000Z,2024-01-27T19:04:15.801258Z,409,C1N2QK3R,217,NA,Non-binary (would like to give more detail),"Non-binary, Gender fluid",23,Female,Black,United States,United States,United States,English,Yes,Part-Time,Not Applicable
5f18610a63c761000bf6a39a,0,0,1,0,0,0,0,-99,0,1,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,1,0,0,-99,2,2,-99,4,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2,5,4,4,4,4,2,1,1,4,1,6,6,2,2,5,6,3,1,2,4,1,1,1,-99,-99,4,1,-99,-99,-99,1,1,1,5,5,-99,2,NA,4,2,4,2,4,-99,-99,-99,6,1,2,2,4,3,2,2,4,4,1,-99,-99,-99,-99,-99,-99,-99,2,3,4,1,1,3,2,6,3,3,2,1,3,4,4,1,1,3,4,2,3,5,4,4,5,4,6,4,3,4,4,6,65b558737c7791499c09fc1e,APPROVED,2024-01-27T19:24:45.976000Z,2024-01-27T19:34:48.613000Z,2024-02-05T06:04:46.643000Z,2024-01-27T19:34:49.142489Z,603,C1N2QK3R,2110,NA,Non-binary (would like to give more detail),"Woman (including Trans Female/Trans Woman), Non-binary",25,Female,Asian,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6101878e02bb3a6453d6edf4,0,0,0,0,0,1,0,-99,0,0,0,0,1,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,-99,2,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2,6,4,1,6,6,1,1,1,1,1,7,7,4,4,1,7,7,1,1,1,1,3,5,5,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,NA,4,2,3,2,5,5,5,5,7,1,-99,4,4,1,1,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,2,4,4,1,1,5,1,5,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,6,2,5,5,5,5,65b55d049e425a9f4289c60e,APPROVED,2024-01-27T19:44:08.655000Z,2024-01-27T19:54:26.190000Z,2024-02-05T06:04:57.041000Z,2024-01-27T19:54:26.648668Z,618,C1N2QK3R,376,NA,Non-binary (would like to give more detail),Non-binary,25,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED,Not Applicable
64135db83e4afcf2f3190e0b,0,0,0,0,0,1,0,-99,0,0,0,0,1,0,0,0,-99,0,0,0,0,0,0,0,0,1,0,-99,1,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,5,4,2,5,5,1,1,2,4,3,3,6,2,1,1,3,2,2,1,4,5,5,3,-99,-99,4,1,-99,1,-99,3,-99,-99,-99,-99,-99,1,3,4,5,-99,6,3,-99,-99,-99,6,2,5,3,3,2,1,7,4,3,1,-99,-99,-99,2,-99,-99,-99,4,2,2,1,1,2,5,2,4,3,2,3,4,3,2,2,3,2,2,3,3,3,3,3,4,3,5,2,4,5,5,5,65b562a72d3ffba44cc09102,APPROVED,2024-01-27T20:08:13.902000Z,2024-01-27T20:26:19.067000Z,2024-02-05T06:05:06.850000Z,2024-01-27T20:26:19.514054Z,1086,C1N2QK3R,312,NA,Non-binary (would like to give more detail),"Non-binary, Agender",21,Male,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
600cff71c2b8b6481b27bff4,0,0,0,0,0,1,0,-99,0,0,0,0,1,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,2,5,5,2,7,7,1,1,1,1,1,7,7,6,7,7,7,7,1,6,2,1,7,4,3,3,4,1,1,1,1,1,1,1,1,1,1,2,NA,4,1,2,2,3,3,4,4,7,1,7,4,4,4,4,6,4,4,1,1,1,1,3,1,6,6,4,2,2,1,1,3,5,2,3,3,4,3,3,3,4,2,1,5,4,5,5,5,5,5,2,2,2,1,1,4,3,3,65b5677141b525f6ca628b0e,APPROVED,2024-01-27T20:28:37.525000Z,2024-01-27T20:39:40.948000Z,2024-02-05T06:03:00.958000Z,2024-01-27T20:39:41.399229Z,664,C1N2QK3R,770,Yes,Man (including Trans Male/Trans Man),NA,28,Female,White,United States,United States,United States,English,No,Other,Not Applicable
6160eaef22c87ba6e0e7414e,0,0,0,0,0,1,0,-99,0,1,0,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,2,-99,2,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,2,7,6,2,4,6,1,1,1,2,1,6,6,3,2,1,6,4,1,4,2,1,2,1,5,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,NA,4,1,4,-99,-99,-99,-99,-99,7,3,3,1,3,2,2,6,4,-99,1,1,1,1,1,1,1,-99,3,3,3,1,1,3,4,4,2,2,2,2,2,2,1,1,1,3,3,3,3,3,4,3,4,3,6,3,5,6,5,6,65b574c66b720b282f89ebbb,APPROVED,2024-01-27T21:25:29.919000Z,2024-01-27T21:35:33.308000Z,2024-02-05T06:03:13.273000Z,2024-01-27T21:35:33.783756Z,604,C1N2QK3R,628,Yes,Man (including Trans Male/Trans Man),NA,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,Not Applicable
65328db361d47830bcb0902b,0,0,0,0,1,1,0,-99,0,0,0,0,1,0,0,0,-99,0,0,0,0,0,0,0,0,1,0,-99,2,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2,4,4,4,4,6,1,1,1,1,1,7,7,6,5,1,7,7,1,7,1,1,4,1,5,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,NA,4,-99,-99,-99,5,4,4,4,7,5,7,-90,4,-90,7,7,4,-99,1,-99,-99,-99,-99,-99,-99,-99,2,1,1,1,1,1,6,1,3,2,3,1,3,2,3,1,3,3,4,4,4,4,4,4,4,4,5,2,3,4,4,5,65b59956207b7281744374aa,APPROVED,2024-01-28T00:01:34.311000Z,2024-01-28T00:08:54.561000Z,2024-02-06T03:03:48.774000Z,2024-01-28T00:08:55.183758Z,441,C1N2QK3R,410,NA,Non-binary (would like to give more detail),"Demiwoman, Gender queer, Non-binary",22,Female,Mixed,United States,United States,United States,English,Yes,Part-Time,Not Applicable
655fe8bf44eeae73f71e36a6,0,0,1,0,0,0,0,-99,0,1,0,0,0,0,1,0,-99,0,0,0,0,0,0,0,0,0,1,nonbinary trans man,2,2,-99,4,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2,4,4,4,4,4,1,1,1,1,1,6,5,1,1,1,4,4,1,4,4,1,1,1,4,-99,4,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,2,NA,4,-99,-99,-99,-99,-99,-99,-99,5,1,1,-90,-90,2,2,2,-99,-99,1,-99,-99,-99,1,-99,-99,-99,2,4,5,1,1,6,1,4,2,2,1,2,1,1,2,1,1,1,1,1,4,3,4,4,6,4,6,6,6,6,4,6,65b5ca5d58ca2988b817dc47,APPROVED,2024-01-28T03:30:48.183000Z,2024-01-28T03:38:16.889000Z,2024-02-06T02:46:43.960000Z,2024-01-28T03:38:17.319248Z,449,C1N2QK3R,32,NA,Non-binary (would like to give more detail),"Man (including Trans Male/Trans Man), Bigender, Non-binary, Demiman",26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
5f9e394bfc6fc63e6317cf9f,0,0,0,0,0,1,0,-99,0,1,1,0,1,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,1,-99,2,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,2,6,5,4,7,7,1,1,1,1,1,7,7,5,5,1,7,7,1,5,1,5,7,5,5,5,4,1,5,3,5,1,1,1,-99,4,1,2,NA,4,1,1,1,4,4,4,4,7,5,6,5,5,3,6,7,4,5,1,3,3,2,1,-99,1,5,5,3,1,4,4,4,7,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,2,1,5,1,1,4,4,5,65b5ca6fbfc5bc10e9700f2e,APPROVED,2024-01-28T03:31:02.178000Z,2024-01-28T04:00:14.004000Z,2024-02-06T02:48:38.713000Z,2024-01-28T04:00:22.141135Z,1752,C1N2QK3R,847,Yes,Man (including Trans Male/Trans Man),NA,22,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,Not Applicable
5f221df55ca7816a5c86b200,0,0,0,0,1,1,0,-99,0,0,0,1,0,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,-99,2,1,-99,1,-99,0,1,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2,1,2,5,5,3,6,5,3,5,3,5,5,1,1,5,2,2,1,1,4,6,2,1,4,1,4,1,-99,1,-99,4,4,-99,-99,5,4,1,1,4,7,6,-99,2,2,3,3,2,1,1,3,2,5,1,5,1,1,1,2,1,1,1,-99,1,1,2,4,4,1,2,6,2,6,2,3,2,2,2,2,3,1,2,3,3,2,3,3,3,2,5,5,7,6,6,7,6,7,65b5d0336b720b282f89f93f,APPROVED,2024-01-28T03:56:16.766000Z,2024-01-28T04:14:53.759000Z,2024-02-06T02:46:59.338000Z,2024-01-28T04:14:54.229757Z,1117,C1N2QK3R,167,NA,Non-binary (would like to give more detail),"Agender, Non-binary",21,Female,White,United States,United States,United States,English,Yes,Due to start a new job within the next month,Not Applicable
63c0edcf55f30af721c6df32,0,0,0,0,0,1,0,-99,0,1,0,0,0,0,0,0,-99,0,0,0,0,1,0,0,0,0,0,-99,2,2,-99,1,-99,1,0,0,1,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,2,5,5,2,5,4,3,3,3,2,1,6,6,4,4,1,2,2,1,6,3,2,6,1,-99,-99,4,1,-99,1,-99,1,1,-99,-99,-99,-99,3,NA,4,2,3,2,3,-99,-99,-99,7,1,2,-90,3,1,1,7,-99,-99,1,-99,-99,-99,-99,-99,2,4,5,3,2,2,2,2,4,3,3,4,4,4,4,4,3,2,2,5,5,5,5,4,5,5,5,2,5,4,1,3,3,5,65b5e5044b884d7038c1e12c,APPROVED,2024-01-28T05:24:28.872000Z,2024-01-28T05:39:28.148000Z,2024-02-06T02:48:48.833000Z,2024-01-28T05:39:28.569335Z,900,C1N2QK3R,519,Yes,Man (including Trans Male/Trans Man),NA,24,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),Not Applicable
63282b186de87bfbdc1b6b6b,0,0,0,0,0,1,0,-99,0,0,0,0,1,0,0,0,-99,0,0,1,0,0,1,0,0,0,0,-99,1,2,-99,3,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2,7,6,4,4,6,1,1,1,1,1,6,7,4,5,1,7,5,1,4,2,1,5,3,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,NA,4,-99,-99,-99,-99,-99,-99,-99,6,2,3,-90,-90,1,1,6,4,-99,1,-99,-99,-99,-99,-99,-99,-99,3,2,3,1,1,1,4,4,4,4,3,2,4,4,4,3,4,4,3,5,4,5,4,3,3,1,6,2,2,3,4,5,65b6483887ad05cb475fa4b5,APPROVED,2024-01-28T12:27:46.562000Z,2024-01-28T12:56:52.910000Z,2024-02-06T02:47:14.780000Z,2024-01-28T12:56:53.415596Z,1747,C1N2QK3R,30,NA,Non-binary (would like to give more detail),"Non-binary, Genderless",25,Prefer not to say,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ae8a3ff086a38d1a3feb27,0,0,0,0,0,1,0,-99,0,1,0,0,1,0,0,0,-99,0,0,0,0,0,1,0,0,0,0,-99,2,1,-99,2,-99,1,0,0,0,0,-99,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,2,6,7,3,6,7,1,1,1,1,1,6,6,2,5,1,6,6,1,5,2,1,5,1,4,5,4,1,5,2,5,1,1,1,5,5,3,2,NA,4,2,3,2,5,5,4,3,7,7,7,2,4,3,3,7,5,4,1,4,6,5,1,6,4,5,5,2,4,1,2,1,5,2,4,4,4,4,4,4,4,4,3,4,5,5,5,5,5,5,3,1,3,2,1,4,1,5,65b65503c439f7549d7c6037,APPROVED,2024-01-28T13:22:20.573000Z,2024-01-28T13:36:43.140000Z,2024-02-06T02:47:24.634000Z,2024-01-28T13:36:43.530583Z,863,C1N2QK3R,1,NA,Non-binary (would like to give more detail),Non-binary,27,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
